 YYYY DOY   AU     ELAT   ELON
 1998 321  0.989   0.00   54.42
 1998 322  0.989   0.00   55.43
 1998 323  0.988   0.00   56.44
 1998 324  0.988   0.00   57.45
 1998 325  0.988   0.00   58.46
 1998 326  0.988   0.00   59.47
 1998 327  0.988   0.00   60.48
 1998 328  0.987   0.00   61.49
 1998 329  0.987   0.00   62.50
 1998 330  0.987   0.00   63.51
 1998 331  0.987   0.00   64.53
 1998 332  0.987   0.00   65.54
 1998 333  0.986   0.00   66.55
 1998 334  0.986   0.00   67.56
 1998 335  0.986   0.00   68.58
 1998 336  0.986   0.00   69.59
 1998 337  0.986   0.00   70.60
 1998 338  0.986   0.00   71.62
 1998 339  0.985   0.00   72.63
 1998 340  0.985   0.00   73.65
 1998 341  0.985   0.00   74.66
 1998 342  0.985   0.00   75.68
 1998 343  0.985   0.00   76.69
 1998 344  0.985   0.00   77.71
 1998 345  0.985   0.00   78.73
 1998 346  0.985   0.00   79.74
 1998 347  0.984   0.00   80.76
 1998 348  0.984   0.00   81.78
 1998 349  0.984   0.00   82.79
 1998 350  0.984   0.00   83.81
 1998 351  0.984   0.00   84.83
 1998 352  0.984   0.00   85.85
 1998 353  0.984   0.00   86.86
 1998 354  0.984   0.00   87.88
 1998 355  0.984   0.00   88.90
 1998 356  0.984   0.00   89.92
 1998 357  0.984   0.00   90.94
 1998 358  0.984   0.00   91.96
 1998 359  0.984   0.00   92.97
 1998 360  0.983   0.00   93.99
 1998 361  0.983   0.00   95.01
 1998 362  0.983   0.00   96.03
 1998 363  0.983   0.00   97.05
 1998 364  0.983   0.00   98.07
 1998 365  0.983   0.00   99.09
